matrix,rows,cols,nnz,threads,sched_kind,sched_chunk,partition,iters,ms_per_iter,gflops,gbytes,setup_ms,max_row_len,ell_slots,pad_pct,work_max,work_min,imbalance,check,rel_err
Reading sparse matrix from file (matrices/D6-6.mtx): done
matrices/D6-6.mtx,120576,23740,146880,1,static,0,row,800,0.551113,0.5330,16.6278,2.1827,6,723456,79.70,723456,723456,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/dictionary28.mtx): done
matrices/dictionary28.mtx,52652,52652,178076,1,static,0,row,800,2.485748,0.1433,9.7435,4.5184,38,2000776,91.10,2000776,2000776,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/bfly.mtx): done
matrices/bfly.mtx,49152,49152,196608,1,static,0,row,800,0.207059,1.8991,12.3439,0.9990,4,196608,0.00,196608,196608,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/Ga3As3H12.mtx): done
matrices/Ga3As3H12.mtx,61349,61349,5970947,1,static,0,row,10,1267.234789,0.0094,0.9425,271.3743,1622,99508078,94.00,99508078,99508078,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/pkustk14.mtx): done
matrices/pkustk14.mtx,151926,151926,14836504,1,static,0,row,24,121.399238,0.2444,5.0058,162.2442,333,50591358,70.67,50591358,50591358,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/roadNet-CA.mtx): done
matrices/roadNet-CA.mtx,1971281,1971281,5533214,1,static,0,row,113,26.440128,0.4185,11.0343,62.1369,12,23655372,76.61,23655372,23655372,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/D6-6.mtx): done
matrices/D6-6.mtx,120576,23740,146880,2,static,0,row,800,0.288315,1.0189,31.7839,2.2254,6,723456,79.70,361728,361728,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/dictionary28.mtx): done
matrices/dictionary28.mtx,52652,52652,178076,2,static,0,row,800,1.335521,0.2667,18.1352,4.4456,38,2000776,91.10,1000388,1000388,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/bfly.mtx): done
matrices/bfly.mtx,49152,49152,196608,2,static,0,row,800,0.104145,3.7757,24.5418,1.0005,4,196608,0.00,98304,98304,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/Ga3As3H12.mtx): done
matrices/Ga3As3H12.mtx,61349,61349,5970947,2,static,0,row,10,647.761679,0.0184,1.8438,272.1816,1622,99508078,94.00,49754850,49753228,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/pkustk14.mtx): done
matrices/pkustk14.mtx,151926,151926,14836504,2,static,0,row,43,69.508177,0.4269,8.7429,163.3419,333,50591358,70.67,25295679,25295679,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/roadNet-CA.mtx): done
matrices/roadNet-CA.mtx,1971281,1971281,5533214,2,static,0,row,203,13.736515,0.8056,21.2390,62.5570,12,23655372,76.61,11827692,11827680,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/D6-6.mtx): done
matrices/D6-6.mtx,120576,23740,146880,4,static,0,row,800,0.148640,1.9763,61.6506,2.2089,6,723456,79.70,180864,180864,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/dictionary28.mtx): done
matrices/dictionary28.mtx,52652,52652,178076,4,static,0,row,800,0.621136,0.5734,38.9929,4.4544,38,2000776,91.10,500194,500194,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/bfly.mtx): done
matrices/bfly.mtx,49152,49152,196608,4,static,0,row,800,0.059090,6.6545,43.2543,0.9976,4,196608,0.00,49152,49152,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/Ga3As3H12.mtx): done
matrices/Ga3As3H12.mtx,61349,61349,5970947,4,static,0,row,10,374.596005,0.0319,3.1883,271.0073,1622,99508078,94.00,24878236,24876614,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/pkustk14.mtx): done
matrices/pkustk14.mtx,151926,151926,14836504,4,static,0,row,79,38.612337,0.7685,15.7386,163.1618,333,50591358,70.67,12648006,12647673,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/roadNet-CA.mtx): done
matrices/roadNet-CA.mtx,1971281,1971281,5533214,4,static,0,row,291,8.430344,1.3127,34.6071,62.5677,12,23655372,76.61,5913852,5913840,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/D6-6.mtx): done
matrices/D6-6.mtx,120576,23740,146880,8,static,0,row,800,0.092147,3.1879,99.4469,2.2752,6,723456,79.70,90432,90432,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/dictionary28.mtx): done
matrices/dictionary28.mtx,52652,52652,178076,8,static,0,row,800,0.360949,0.9867,67.1006,4.5796,38,2000776,91.10,250116,250078,1.0001,PASS,0.000e+00
Reading sparse matrix from file (matrices/bfly.mtx): done
matrices/bfly.mtx,49152,49152,196608,8,static,0,row,800,0.039353,9.9921,64.9488,1.0367,4,196608,0.00,24576,24576,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/Ga3As3H12.mtx): done
matrices/Ga3As3H12.mtx,61349,61349,5970947,8,static,0,row,15,214.350432,0.0557,5.5719,277.4974,1622,99508078,94.00,12439118,12437496,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/pkustk14.mtx): done
matrices/pkustk14.mtx,151926,151926,14836504,8,static,0,row,108,25.956672,1.1432,23.4122,162.8554,333,50591358,70.67,6324003,6323670,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/roadNet-CA.mtx): done
matrices/roadNet-CA.mtx,1971281,1971281,5533214,8,static,0,row,499,4.775898,2.3171,61.0879,62.2941,12,23655372,76.61,2956932,2956920,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/D6-6.mtx): done
matrices/D6-6.mtx,120576,23740,146880,16,static,0,row,800,0.110081,2.6686,83.2455,2.2544,6,723456,79.70,45216,45216,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/dictionary28.mtx): done
matrices/dictionary28.mtx,52652,52652,178076,16,static,0,row,800,0.184448,1.9309,131.3105,4.7187,38,2000776,91.10,125058,125020,1.0001,PASS,0.000e+00
Reading sparse matrix from file (matrices/bfly.mtx): done
matrices/bfly.mtx,49152,49152,196608,16,static,0,row,800,0.026948,14.5917,94.8461,0.9974,4,196608,0.00,12288,12288,1.0000,PASS,0.000e+00
Reading sparse matrix from file (matrices/Ga3As3H12.mtx): done
matrices/Ga3As3H12.mtx,61349,61349,5970947,16,static,0,row,66,45.183735,0.2643,26.4330,213.9139,1622,99508078,94.00,6220370,6218748,1.0002,PASS,0.000e+00
Reading sparse matrix from file (matrices/pkustk14.mtx): done
matrices/pkustk14.mtx,151926,151926,14836504,16,static,0,row,202,13.966697,2.1246,43.5109,164.3692,333,50591358,70.67,3162168,3161835,1.0001,PASS,0.000e+00
Reading sparse matrix from file (matrices/roadNet-CA.mtx): done
matrices/roadNet-CA.mtx,1971281,1971281,5533214,16,static,0,row,800,2.641581,4.1893,110.4451,62.6976,12,23655372,76.61,1478472,1478460,1.0000,PASS,0.000e+00
