matrix,rows,cols,nnz,threads,sched_kind,sched_chunk,partition,iters,ms_per_iter,gflops,gbytes,setup_ms,max_row_len,ell_slots,pad_pct,work_max,work_min,imbalance,check,rel_err
Reading sparse matrix from file (matrices/D6-6.mtx): done
matrices/D6-6.mtx,120576,23740,146880,8,static,0,row,800,0.057604,5.0997,159.0832,2.1571,6,723456,79.70,90432,90432,1.0000,PASS,4.648e-08
Reading sparse matrix from file (matrices/dictionary28.mtx): done
matrices/dictionary28.mtx,52652,52652,178076,8,static,0,row,800,0.178149,1.9992,135.9532,4.5109,38,2000776,91.10,250192,249736,1.0004,PASS,6.378e-08
Reading sparse matrix from file (matrices/bfly.mtx): done
matrices/bfly.mtx,49152,49152,196608,8,static,0,row,800,0.025988,15.1304,98.3476,0.9881,4,196608,0.00,24576,24576,1.0000,PASS,5.159e-08
Reading sparse matrix from file (matrices/Ga3As3H12.mtx): done
matrices/Ga3As3H12.mtx,61349,61349,5970947,8,static,0,row,65,45.764318,0.2609,26.0977,277.6418,1622,99508078,94.00,12443984,12426142,1.0004,PASS,1.920e-07
Reading sparse matrix from file (matrices/pkustk14.mtx): done
matrices/pkustk14.mtx,151926,151926,14836504,8,static,0,row,151,17.463919,1.6991,34.7977,162.9873,333,50591358,70.67,6324336,6321006,1.0001,PASS,1.343e-07
Reading sparse matrix from file (matrices/roadNet-CA.mtx): done
matrices/roadNet-CA.mtx,1971281,1971281,5533214,8,static,0,row,632,3.360231,3.2934,86.8243,63.7697,12,23655372,76.61,2956992,2956812,1.0000,PASS,4.612e-08
